OBJECTID,n_sq_ir,c_cainsee,n_qu,c_ir,c_typeir,l_ir,m2_ip,m2_pop,m2_emp,nb_pop,nb_pop_n5,nb_pop_1999,nb_evo_pop,nb_evo_pop_n5,pct_evo_pop,pct_evo_pop_n5,nb_surface,nb_densite,nb_p_age_0,nb_p_age_5,nb_p_age_10,nb_p_age_15,nb_p_age_20,nb_p_age_25,nb_p_age_30,nb_p_age_35,nb_p_age_40,nb_p_age_45,nb_p_age_50,nb_p_age_55,nb_p_age_60,nb_p_age_65,nb_p_age_70,nb_p_age_75,nb_p_age_80,nb_p_age_85,nb_p_age_90p,nb_age_019,nb_age_60p,nb_age_65p,nb_age_75p,pct_age_019,pct_age_60p,pct_age_65p,pct_age_75p,nb_age_019_n5,nb_age_60p_n5,nb_age_65p_n5,nb_age_75p_n5,pct_age_019_n5,pct_age_60p_n5,pct_age_65p_n5,pct_age_75p_n5,pct_evo_age_019,pct_evo_age_60p,pct_evo_age_65p,pct_evo_age_75p,nb_etranger,pct_etranger,nb_etranger_n5,pct_etranger_n5,pct_evo_etranger,nb_immigre,pct_immigre,nb_immigre_n5,pct_immigre_n5,pct_evo_immigre,n_sq_epci,l_epci,shape_Length,shape_Area
2574,920000357,92044,0,920440115,H,Villiers - L. Michel 2,73148.0029818,71955.2018092,73148.0029818,3469.2685286634,3373.213308,,96.0552206634002,,,,9.41953206957,368.305824858429,242.294786503028,188.30374268038,191.298590679466,122.364351824338,266.620078890296,488.473340722949,474.623637010061,260.041709933791,283.253748319333,180.788889419969,173.890268807219,138.735699825883,103.519500378241,96.6323473143254,78.8364230273799,86.5104541894442,48.5695162075867,29.0350169190842,15.4764260106205,744.261471687211,458.579684046682,355.06018366844,179.591413326736,21.4529796566065,13.2183392625234,10.2344393561612,5.17663628061466,687.767475,608.919095,380.791905,192.120433,20.3890893400922,18.0516036017014,11.2886992381094,5.69547240147435,1.0638903165143,-4.833264339178,-1.0542598819482,-0.518836120859691,437.53837570395,12.611833649917,397.357405,11.7797888457755,0.8320448041415,551.832635661362,15.9063108289852,536.766139,15.9126058742562,-0.00629504527100089,136,T4 Paris Ouest La Défense,1369.72916993571,94195.3206963296
2575,920002574,92051,0,920510404,H,Seine 1,145814.842619,99699.7536125,133970.169824,1735.25000317664,1819.512684,,-84.2626808233601,,,,42.2971220703,41.025249904534,153.342939874625,86.2500212270164,64.4885625725055,93.7544653187407,73.6442831014897,79.7785609595232,101.646284189818,128.696732882615,99.7135166078606,133.899286639268,126.84185258875,126.691197668675,138.933898718372,100.941140418019,62.9929422387152,37.6875833909264,52.3359588681764,47.7439457113874,18.866795002467,400.83600407761,460.502269376304,320.568365629692,156.634282972957,23.099611199759,26.5380935619239,18.4739008813049,9.02661188221951,438.944164,581.896535,430.360925,183.997499,24.1242706280579,31.980900167223,23.6525377802752,10.1124603646896,-1.0246594282989,-5.4428066052991,-5.1786368989703,-1.08584848247009,180.970118486076,10.4290516153167,95.118138,5.22767105920323,5.20138055611347,224.764559027567,12.9528631964329,170.927612,9.39414237136475,3.55872082506815,136,T4 Paris Ouest La Défense,3968.4278297652,422971.220703593
2576,920002550,92051,0,920510202,H,Charles Laffitte 2,65085.2504441,61317.9145318,61317.9123725,2025.165099774,2168.218439,,-143.053339226,,,,9.84202492876,205.767117481702,83.5118076831699,111.534422592388,122.080030546025,123.50762427449,93.4315316913867,143.229715210515,93.2921336853313,110.087295366962,121.89860000085,129.173952022458,117.469839053596,127.496595257128,123.567561966118,112.234067440067,108.351476768715,90.2009988900377,87.8201617659424,52.8323566545581,73.4449289042658,440.633885096073,648.451552389703,524.883990423585,304.298446214804,21.7579240895098,32.0196882941577,25.9180839370657,15.0258586941263,442.021736,584.604698,437.511785,210.784449,20.3864024052791,26.9624447188829,20.1783997926788,9.72155043092501,1.3715216842307,5.0572435752748,5.7396841443869,5.30430826320129,216.96574051218,10.7134840777373,328.704197,15.1601052314453,-4.446621153708,317.869783466706,15.6959935514482,419.869032,19.3647016577189,-3.6687081062707,136,T4 Paris Ouest La Défense,1530.76113704347,98420.2492881491
2577,920002556,92051,0,920510201,H,Charles Laffitte 1,82194.4766492,82194.4766492,82194.4766492,1933.77357777139,2109.935777,,-176.16219922861,,,,11.609270703,166.571495078642,97.8318644369308,95.640504074162,127.282405430475,115.816292778766,80.8163073488212,86.9265470709141,84.2503738399896,109.050247872565,157.983788898097,121.061014352866,164.463519366094,101.18888481848,127.692600167628,143.626418000311,104.672800803025,47.1540164105133,78.2020202579485,65.3879956029358,24.7259762408716,436.571066720334,591.461827483233,463.769227315605,215.470008512269,22.5761212035727,30.5858883522896,23.9826023401397,11.1424631605832,492.50133,477.028864,332.131884,192.903031,23.3420057315801,22.6086911838739,15.7413267086375,9.14260202148323,-0.765884528007401,7.9771971684157,8.2412756315022,1.99986113909997,204.665864690726,10.5837553601594,401.263906,19.0178255837974,-8.434070223638,293.973059668521,15.202041389319,507.812392,24.0676705677758,-8.8656291784568,136,T4 Paris Ouest La Défense,1723.65548834403,116092.707030919
2578,920002567,92051,0,920510309,H,Plaine des Sablons 9,71308.0720712,66602.612647,68119.5035838,2439.31286349757,2481.410628,,-42.09776450243,,,,9.49446653159,256.919423053574,154.298683429189,140.603784313835,123.750372961785,139.947132761827,171.566453481989,219.988498260379,157.433695086396,172.938591626041,167.767178762808,155.564766543322,132.281121039681,132.109343965571,177.267682731478,104.781927227028,55.3319149242062,45.6800623910172,79.7569053856544,63.6314417357734,47.6133219543107,558.599973466636,571.063241264746,392.795553505027,230.681701297311,22.8998904497103,23.4108239992608,16.1027131608622,9.45683125560826,502.385053,713.704829,590.847231,433.500751,20.2459458878404,28.7620606177238,23.8109414190838,17.4699320663988,2.6539445618699,-5.351236618463,-7.7082282582216,-8.01310081079054,296.420162875573,12.1517894367414,160.43843,6.46561388065434,5.68617555608706,462.380161872478,18.9553447116866,336.243374,13.5504930222295,5.4048516894571,136,T4 Paris Ouest La Défense,1399.70459701263,94944.6653168832
2579,920002568,92051,0,920510304,H,Plaine des Sablons 4,146936.879039,115533.777149,117357.802936,2863.42462781877,2761.171006,,102.25362181877,,,,19.4915824001,146.905703654111,182.018257483206,132.850503219116,146.244183877066,168.195357918699,229.116032082949,241.774960805842,172.729730950326,183.341018050127,143.168571455206,191.555511066973,196.07930447285,211.22591927235,155.719912825706,141.446435761207,71.9512073945867,55.3866117231055,102.387794616988,69.9936591834207,81.2397210261748,625.308282385123,685.125377728873,527.405454846687,311.00779660617,21.8377769161487,23.926782324659,18.4186952128173,10.8613928086203,580.014285,610.135007,487.88138,282.524956,21.0060979106196,22.0969655872158,17.669364879605,10.2320702117354,0.8316790055291,1.8298167374432,0.749330333212303,0.629322596884901,315.238305201946,11.0091357788621,361.460249,13.0908316875177,-2.0816959086556,412.411276330139,14.4027285483081,469.588815,17.0068718663056,-2.6041433179975,136,T4 Paris Ouest La Défense,2219.4086992149,194915.824001424
2580,920002551,92051,0,920510303,H,Plaine des Sablons 3,40036.6972244,36782.1101352,36782.1101352,2060.11173947548,2003.04135,,57.0703894754802,,,,6.4652683892,318.642879995024,152.09520119886,109.424657893794,119.154510039894,155.659295084568,84.6483212061733,83.5924426629424,104.435365172084,132.000634276932,158.54871211632,140.267836615627,120.043382700854,120.683893331587,128.991049604012,152.819850584658,74.5552468033043,60.2161418250095,39.3907337041415,78.1074830485574,45.476981606166,536.333664217115,579.557487175848,450.566437571837,223.191340183874,26.0342026085279,28.1323326337341,21.8709708283374,10.8339434171032,522.594786,545.376635,384.342854,198.072406,26.0900647907244,27.2274276814106,19.1879640427792,9.88858297907829,-0.0558621821965026,0.904904952323502,2.6830067855582,0.94536043802491,186.324077813858,9.04436755752372,177.84237,8.87861700907972,0.165750548444001,251.183144833395,12.192695183483,235.848784,11.7745339605695,0.418161222913501,136,T4 Paris Ouest La Défense,1263.93793688636,64652.6838909277
2581,920000430,92050,0,920500503,H,FontenelLes Decour,82070.4685387,70035.3972564,82040.293917,423.213226889923,2581.081583,,-2157.86835611008,,,,10.7722686105,39.2872887032734,32.5328112757661,65.1972042422224,47.5880348007557,28.1359360127739,37.1270590747937,9.50661563003192,22.7738664591026,18.9474404147187,28.4540560447506,43.1253686924184,18.179618660075,23.859808245723,28.8379669220725,4.59424779902761,0,4.52845695368246,0,0,9.82473566200862,173.453986331518,47.7854073367912,18.9474404147187,14.3531926156911,40.9850107016228,11.2910949612688,4.47704353523121,3.39148015792624,812.507545,419.670049,294.446952,138.088096,31.4793437894985,16.2594647051883,11.4078901627651,5.35000896172758,9.5056669121243,-4.9683697439195,-6.93084662753389,-1.95852880380134,109.989798134619,25.9892156355565,420.317123,16.2845345830357,9.7046810525208,142.456818565039,33.6607670823322,657.108009,25.4586299529611,8.2021371293711,136,T4 Paris Ouest La Défense,1771.65087748687,107722.686104577
2582,920000485,92062,0,920620101,H,Défense Nord,414010.257312,165243.607303,355200.639348,2210.42585503139,2262.564142,,-52.1382869686104,,,,51.6903580479,42.7628273145845,162.846429744094,113.193146229398,80.6569787050325,70.3289526754729,149.022782081747,185.383851698384,154.828521634152,153.939494413147,152.69458546149,92.8311325733403,151.467591837186,105.777824321883,131.363309420022,140.744742997073,108.071185030821,98.8407350743889,71.8155422752498,54.7476263071647,31.53809053946,427.358839365882,637.454563656063,506.09125423604,257.275326208147,19.3337785292877,28.8385408723429,22.8956448859875,11.6391746695568,462.185372,454.123616,335.389438,124.119756,20.4275036194753,20.0711930137183,14.8234223186942,5.48580054354985,-1.0937250901876,8.7673478586246,8.0722225672933,6.15337412600695,350.629798891351,15.8625451332486,623.915661,27.5756010368169,-11.7130559035683,596.668496331105,26.9933730178265,791.525607,34.9835654294569,-7.9901924116304,136,T4 Paris Ouest La Défense,3271.98885576146,516903.580479631
2583,920002579,92062,0,920620103,H,Seine 1,193399.952649,24855.1334749,183088.103795,1775.63920412121,1805.598172,,-29.95896787879,,,,41.0634636094,43.2413403070739,140.544163327054,113.954727021936,93.0630270679143,93.0630270679143,76.4390832354071,116.792502913868,231.685760377371,192.762320928492,161.413678713843,93.5322922886975,113.932542454703,113.46327723392,84.5053302576527,34.1864181065808,35.1249485481471,36.5549287777296,25.159456075536,15.663228823708,3.7984909007312,440.62494448482,234.992801490086,150.487471232433,81.1761045777047,24.8150042791431,13.2342652124753,8.47511537722053,4.57165534469487,467.431859,222.196331,153.929585,66.776175,25.8879226977862,12.3059678751159,8.52512964329696,3.6982854787693,-1.0729184186431,0.9282973373594,-0.0500142660764311,0.87336986592557,274.429875294213,15.4552723693681,283.362713,15.6935644593685,-0.238292090000401,555.496017381089,31.2842843350044,492.600824,27.2818632428257,4.0024210921787,136,T4 Paris Ouest La Défense,4335.94024997048,410634.636094327
2584,920002603,92062,0,920620205,H,Bergere Sud,145532.917992,120660.463906,127047.484295,2567.51024686652,2837.188618,,-269.67837113348,,,,17.2762934009,148.614647093963,164.936629771812,119.830655266821,153.322759022138,106.026706671027,180.942891624108,233.259596679037,187.444195526254,192.734141626372,212.896511765005,221.778213737043,143.762676854838,137.678558440022,141.839026212826,131.059257539706,58.69847349427,65.1046153908641,54.8037387354507,42.3340308292192,19.0575676797021,544.116750731798,512.896709882038,371.057683669212,181.299952635236,21.1923886728732,19.9764230934617,14.4520429518076,7.06131369315861,678.408589,581.916794,433.13615,225.591346,23.9112967215492,20.5103316116574,15.2663854370503,7.95122835925602,-2.718908048676,-0.533908518195698,-0.814342485242699,-0.88991466609741,287.457875929245,11.1959777484849,255.42742,9.00283535537573,2.19314239310917,437.37565791792,17.0350111923296,352.675821,12.430467920339,4.6045432719906,136,T4 Paris Ouest La Défense,2623.07954405932,172762.934008834
2585,920002597,92062,0,920620301,H,Wallace 3,92689.8059088,77403.1255727,92486.1707351,2799.28920412143,2646.988413,,152.30079112143,,,,10.5726491481,264.767057424249,259.402750001758,167.536519503642,124.441824073772,88.2918939541541,154.208143166127,372.424643058697,361.468861213391,258.942524913101,228.365130794859,161.204299858129,109.015023371848,144.996323023404,99.2126904093226,101.658318118773,54.5337247398627,49.9263925547205,28.2189236111115,28.0073279159352,7.43388983882568,639.672987533327,368.991267188551,269.778576779228,113.586533920593,22.8512647636239,13.1816057678242,9.63739567823251,4.05769199385894,523.190372,356.633156,242.394231,128.899585,19.7654953618416,13.4731664954969,9.15735897480863,4.86966940871154,3.0857694017823,-0.291560727672699,0.480036703423879,-0.8119774148526,318.259304886856,11.3692899046758,351.21638,13.2685272921896,-1.8992373875138,475.811877152685,16.997596263085,497.892552,18.8097745178909,-1.8121782548059,136,T4 Paris Ouest La Défense,1346.57853566176,105726.491481328
2586,920000491,92062,0,920620204,H,Wilson 2,64604.000361,53749.9883739,54053.5286873,2522.16647865214,2672.94059,,-150.77411134786,,,,7.40804080065,340.463362246984,78.292315921985,90.1994642841779,142.011316017514,139.441790289842,173.483996639611,203.649871722376,178.825346321859,156.450240566423,226.678131378998,216.004558759416,197.722910957724,175.46552771576,118.54364453737,123.396960596858,101.896773546674,67.8407898904186,69.2891441270603,40.1713397595169,22.8023556185594,449.944886513519,543.941008076456,425.397363539087,200.103629395555,17.8396188483947,21.5664196903902,16.8663475285906,7.93379941765349,648.001952,674.530314,517.820282,333.484261,24.2430360938176,25.2355146434437,19.3726820542614,12.4763065160382,-6.4034172454229,-3.6690949530535,-2.5063345256708,-4.54250709838471,199.202360618557,7.89806550458207,153.952841,5.75968061452499,2.13838489005708,403.156617123893,15.9845363316121,237.521625,8.88615429346299,7.09838203814911,136,T4 Paris Ouest La Défense,1110.63368080914,74080.408005819
2587,920002605,92062,0,920620303,H,Mairie,136519.002188,85315.5009699,115546.566711,2523.35089447853,2401.135275,,122.21561947853,,,,17.9144165637,140.855879146609,232.182077208183,166.381524597686,137.577199018981,82.3586512644048,100.467688751585,204.466854025206,269.717598571008,239.232431694999,231.674418524274,144.194566362922,161.054631784948,89.6378103973518,75.173209582987,113.097961792806,98.6623329234173,62.9581914586125,69.8703161251642,34.1269846866635,10.51644570733,618.499452089254,464.40544227698,389.232232693994,177.47193797777,24.5110362352942,18.4043148058864,15.425212305815,7.03318505429052,609.581764,596.83065,523.303756,344.198546,25.387231212952,24.8561859972675,21.794013917021,14.3348252630206,-0.8761949776578,-6.4518711913811,-6.368801611206,-7.30164020873008,276.851956833196,10.9715996074501,261.081616,10.8732572761857,0.0983423312643996,385.506334665673,15.2775555515968,292.403381,12.177713769167,3.0998417824298,136,T4 Paris Ouest La Défense,2024.92755710133,179144.165636439
2588,920002604,92062,0,920620201,H,Wilson 1,93914.7717229,44266.2979722,82462.8251021,2636.00292222194,2784.336845,,-148.33392277806,,,,12.4995030934,210.888617133413,174.229249621015,131.973375833141,151.981399761125,169.725182771818,162.67745230956,194.913996469427,212.604645251037,208.259269351283,217.082529837304,241.92655572206,198.842504456049,133.095314784557,124.049766661879,120.867122428085,77.0764477634618,27.1868139807029,51.2735534857559,11.5952187209804,26.6425230127041,627.909207987098,438.691446053569,314.64167939169,116.698109200143,23.8205050037585,16.6422974100418,11.936317548786,4.42708572954752,777.993944,203.287565,108.05991,30.110602,27.9418040025254,7.30111248447025,3.88099271085141,1.08142813446122,-4.1212989987669,9.34118492557155,8.05532483793459,3.3456575950863,318.772655378294,12.0930311833491,338.644994,12.1625009060281,-0.0694697226790009,546.40438859654,20.7285198354774,584.782661,21.0025831483044,-0.274063312827,136,T4 Paris Ouest La Défense,2138.4015359408,124995.03093335
2589,920002594,92062,0,920620401,H,République 1,82151.2001864,49916.0854242,81411.2891943,2502.10309343782,2161.444111,,340.65898243782,,,,11.2924755103,221.572594171723,225.60800964598,148.727990817534,108.509336913182,112.359415206798,169.9373609748,275.852334891751,250.326367396361,277.997999725929,231.744507671593,151.046791566819,134.96913447603,113.801403602606,72.7043622097701,112.872066446094,41.7760124724695,47.4099371378823,7.21378607803044,8.07197447620195,11.1743017279889,595.204752583493,301.222440548437,228.518078338667,73.8699994201035,23.7881785984165,12.0387701585296,9.13304007888378,2.95231637792383,432.832016,292.490814,217.355037,69.456175,20.0251310592412,13.5321941710849,10.0560100487373,3.21341526466145,3.7630475391753,-1.4934240125553,-0.922969969853519,-0.26109888673762,342.406237332715,13.6847373807551,426.436559,19.7292429089322,-6.0445055281771,490.993136978223,19.6232176949836,500.806912,23.1700144107959,-3.5467967158123,136,T4 Paris Ouest La Défense,1809.99303794073,112924.755103007
